has_setup_py,num_files,total_size_bytes,has_eval,has_exec,has_base64_decode,has_subprocess,has_os_system,has_socket,has_requests_call,has_urllib_request,has_env_access,has_setup_cmdclass_override,has_hex_or_b64_blob,has_getattr_dynamic,has_ctypes,has_marshal_pickle,num_non_py_executable_like,py_code_entropy,py_code_length,num_py_files,package_name,label
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1582,1,urlpaypal,malicious
1,8,1237,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.88,832,2,atlasctf-21-prod-17,malicious
1,10,18391,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.211,1615,1,esqminegrandget,malicious
0,9,47365,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4.534,44672,2,smtmlib,malicious
1,10,18394,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1615,1,libsplitguipull,malicious
1,10,17872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1611,1,libultralib,malicious
1,10,17488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1608,1,tpmcvisa,malicious
1,7,3745,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.776,1860,1,customtkitnre,malicious
1,10,18512,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1616,1,libgetpongrandom,malicious
1,3,67254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63519,2,prompt-toolkti,malicious
1,10,17457,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1581,1,loadpost,malicious
1,10,17588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1582,1,proofmask,malicious
1,10,18128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1613,1,selfpullproof,malicious
1,10,18384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.214,1615,1,tpcontrolgetlib,malicious
1,3,67236,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63507,2,pysockks,malicious
1,10,18384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.218,1615,1,py-candyreplace,malicious
1,16,75895,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,4.778,72196,2,methantiafk,malicious
1,7,3596,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.72,1721,1,capmonstercloudcliend,malicious
1,19,22880,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,4.893,21159,11,myweb3toolz,malicious
1,7,2705,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.659,1440,1,colorahma,malicious
1,10,17459,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.209,1580,1,postmine,malicious
1,10,17488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1608,1,esqmcget,malicious
1,11,18021,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.093,2105,2,191239aa,malicious
1,10,19093,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.237,1682,1,selfstudycontrolpush,malicious
1,7,3474,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.782,1795,1,custmtkinter,malicious
1,7,2965,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.693,1528,1,py-cobrd,malicious
1,10,18264,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1615,1,libgrandcpulib,malicious
1,7,3492,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.718,1685,1,capmonsterclouidclient,malicious
1,10,18128,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.22,1613,1,py-pingadkill,malicious
1,3,67236,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63507,2,coloarma,malicious
1,10,17872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1611,1,libgrandver,malicious
1,7,3497,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.754,1792,1,requierement,malicious
1,10,18777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.221,1620,1,libkillproofpaypal,malicious
1,10,17845,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1585,1,killreplace,malicious
1,7,3322,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.798,1867,1,etheriuum,malicious
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1581,1,visatool,malicious
1,7,3207,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.719,1610,1,pilliow,malicious
1,9,29391,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,5.116,27948,3,thebypasstool,malicious
0,167,1457848,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,4.525,1100312,158,python-alibabacloud-sdk-core,malicious
1,10,17880,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.215,1612,1,tpmcstrinfo,malicious
0,12,2660,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4.83,758,2,dbnodeindicator,malicious
1,7,2608,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.687,1517,1,customtjinter,malicious
1,10,18136,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.216,1614,1,esqmcpepgrand,malicious
1,10,18836,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.231,1679,1,esqencodegameproof,malicious
1,10,17752,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1611,1,esqguipycc,malicious
0,10,21636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.382,14356,1,kdewebhelper,malicious
1,10,17488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.219,1608,1,esqvmpyw,malicious
1,10,18512,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1616,1,libtoolintencode,malicious
1,10,17460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1581,1,intstudy,malicious
1,10,18645,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.213,1618,1,selfinteladencode,malicious
1,10,17585,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.21,1582,1,intelpush,malicious
1,10,18131,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1613,1,esqproofstudy,malicious
1,10,17463,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.212,1581,1,hydrapyw,malicious
1,3,1280504,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.808,1279977,2,libideeee,malicious
1,76,485560,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,4.594,365479,34,flophttp,malicious
1,10,3150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.95,1319,3,pysbark,malicious
1,10,18136,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.217,1614,1,libadproofver,malicious
1,3,67254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.066,63519,2,propmt-toolkit,malicious
0,9,33655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.473,9475,4,scapy-gptp,benign
1,9,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.688,2851,2,langapi,benign
1,32,40846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.831,15819,6,godaddycli,benign
0,5,8612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.619,2664,2,probullstats,benign
1,15,13442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.474,7948,6,qt-echarts,benign
1,6,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.512,2087,4,blacksql,benign
0,23,183275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.548,64942,14,discord-ops-alert,benign
1,19,48983,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.265,27737,8,eagle_automation,benign
1,28,207662,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.121,97244,12,verify-vat-number,benign
1,16,137524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.847,66470,3,cdk-metaflow,benign
1,34,78539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.082,43072,24,greek-stemmer-pos,benign
0,6,36305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.521,18833,2,iowarp-agents,benign
1,12,25517,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.729,15321,4,CSGVulcan,benign
1,13,10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.523,8959,5,clustering-project,benign
0,25,64038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193,26344,14,unifiles-mcp,benign
0,11,11115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,2,2,ReadTeam,benign
1,26,273208,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.091,103240,9,metapop,benign
1,31,461923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.39,41806,16,fastapi-watchtrace,benign
0,5,22772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.72,16370,2,lastfmtools,benign
1,11,122520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263,61534,7,gtranspy,benign
1,19,1956940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.115,2754,4,XStatic-Moment-Timezone,benign
1,8,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.722,2339,2,Ingres-STT,benign
0,38,161448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787,47879,12,flink-unittest,benign
0,9,17131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819,8473,3,xml-fmt,benign
1,25,82432,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,4.505,53120,14,databear,benign
1,10,5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.908,4426,3,lilliepy-static,benign
1,6,24241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.878,10714,2,importsinjson,benign
0,112,816876,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,4.655,770274,95,runpod-flash,benign
1,14,15018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.637,4855,4,django-custom_delete_selected,benign
1,19,15743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.652,6146,7,dodo-lookup,benign
1,249,390838,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,4.741,287264,164,modulegraph,benign
0,12,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.727,241,2,another-uv,benign
1,16,21389,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.668,18977,7,orchstr8,benign
1,13,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.749,1172,7,minimalmodule,benign
0,44,9781730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.803,2808,3,frantik,benign
0,141,440599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,439815,138,thorchainpy,benign
0,13,11297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.361,6042,2,mseep-image-gen,benign
0,7,27380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.773,7387,2,sigvault,benign
1,11,23624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.324,22960,9,pentest,benign
1,8,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.901,489,2,test14416148,benign
0,46,618568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.604,589241,36,pycellin,benign
1,12,10920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.506,9567,5,distri-probability-tests,benign
0,115,622926,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.926,274914,68,mechlab,benign
1,11,5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.803,3208,3,monkez-qwidgets,benign
1,8,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.605,302,1,escs,benign
0,15,157950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.834,22755,10,fastapi-correlation,benign
1,33,88207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.201,43426,10,pytest-reana,benign
0,13,32652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634,21345,8,agentcast-py,benign
0,7,8872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.686,404,3,fastdevcli-slim,benign
0,13,132517,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.445,13561,3,MK-AI,benign
1,15,10908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739,6398,11,hyperworks-tools,benign
1,13,39692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.252,33573,5,PyBj,benign
1,30,31291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.435,24842,19,pyeqs,benign
1,18,161549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.519,145504,8,ligning,benign
1,16,25798,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.758,15703,5,protobuf-tools,benign
0,248,875969,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,4.891,317086,43,grammarinator,benign
1,28,61943,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.301,53213,22,neatek-python-chat-client,benign
0,18,51484,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.614,44626,8,fall3dutil,benign
0,11,9507,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.815,4658,6,dirs-navigator,benign
0,16,24527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.685,8302,6,inaturalist-to-ankivalenz,benign
0,14,9728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.002,2598,3,pdf-unannotate,benign
1,201,3310296,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4.686,498304,133,agentos-taskweaver,benign
1,11,35935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,256,3,bradensolarcalc,benign
1,23,32800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.155,30404,17,myawesomepkg,benign
0,11,7315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.402,1335,2,paquete-proyecto-2-dl,benign
0,4,2528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.454,191,2,pywesaspinall,benign
1,20,208988,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.531,147523,17,yank,benign
1,12,13054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.094,6848,4,album-colours,benign
0,15,21672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.755,12028,6,jsonplate,benign
1,5,19117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.934,7440,2,pytest-fixture-ref,benign
0,58,282215,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4.779,245669,47,pactfix,benign
0,42,64193,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,4.677,62173,40,edos,benign
1,18,38284,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,5.018,31232,8,fishpi,benign
1,14,12137,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.759,3119,3,git-message-hook,benign
1,38,193353,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.724,182390,25,autoBOTLib,benign
0,13,28475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.552,23687,9,mlgear,benign
0,8,41503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.452,4489,3,serato-crate,benign
0,12,17155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.701,15061,2,housing-library-5491,benign
1,18,14308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.682,9611,8,pyunique,benign
1,13,10384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.529,7305,5,redismutex,benign
1,11,13359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.305,8237,3,pygrobid,benign
0,26,129635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.628,118636,17,ilp-keyboard-layout-optimization,benign
0,32,213124,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,4.778,194692,22,openjali,benign
1,21,13566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.759,6354,9,django-wechat-member,benign
1,168,1325331,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,4.856,1265850,155,repl-streamlit,benign
0,68,688495,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,4.432,622645,59,lucid-sdk,benign
0,14,86952,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.569,76947,11,sigma-cli,benign
1,85,220695,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,4.791,38220,25,collective.linguafaq,benign
1,14,68580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.797,3494,3,syllapy,benign
0,9,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.566,101,1,typed-cryptocom,benign
1,38,47430,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.775,36368,28,prunner,benign
1,9,97213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.022,63679,2,br-helper,benign
0,31,343961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.028,258723,20,turf-mcp,benign
0,10,265002,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.634,17471,4,prdash,benign
1,19,33923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.708,11843,7,clovax,benign
1,10,14186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.813,6798,3,cobble,benign
1,22,35118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4.945,24299,15,bssm-dev-mcp,benign
1,8,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.023,1228,2,SnsForEmail1188,benign
1,22,97829,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.826,73322,12,scRegulate,benign
1,9,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.935,1042,1,cvevaluations-roboflow,benign
0,42,450395,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4.695,288626,20,sc2-replay-analyzer,benign
1,10,7033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.958,3162,6,tinyfilemanager,benign
0,12,17193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.597,7282,2,screwdriver,benign
0,9,15329,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.52,7427,5,pycloudflared,benign
0,14,50002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.707,19043,4,generate-gizmosql-token,benign
1,172,3709113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,3707384,169,dnacentercli,benign
1,12,12361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,735,1,debdate,benign
0,11,50143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.081,1183,1,jimmy-portion,benign
1,16,39696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.242,24696,8,NTkpp,benign
1,221,2060092,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,4.774,449931,102,aipy-eovsa,benign
1,58,3783548,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,4.929,321885,40,oceandb,benign
0,61,23990094,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.929,32915,16,wagtail-srcset,benign
0,32,352152,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.859,272034,17,autodevloop,benign
0,19,58988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.654,24376,6,expyro,benign
0,7,13954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.435,5534,2,llama-index-tools-metaphor,benign
0,23,119365,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,4.512,22909,6,mongogbackup,benign
1,63,13517673,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,4.84,301650,22,xutil,benign
1,27,201065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.68,68116,7,pyphe,benign
0,7,12864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347,6978,3,network-builder,benign
1,32,69886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,59986,18,pykdeconnect,benign
0,5,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.341,79,2,pythonpypitutotial,benign
1,45,73459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.681,62372,31,moose-frank,benign
1,26,117449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.522,65007,8,polarity-switcher,benign
1,13,8319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.934,3809,4,anyapi2,benign
1,22,52653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.527,33783,12,sightvision,benign
1,7,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67,271,1,forest-ttk,benign
0,22,127883,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.58,115267,15,mcp-dynamic-proxy,benign
0,13,21243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.566,6336,2,dora-openarm-local-policy-server,benign
1,12,17790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.409,16084,4,par_parallel,benign
0,170,2957610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.867,27626,12,qiskit-sphinx-theme,benign
0,12,12469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,9037,3,mybible,benign
1,12,13718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.628,7350,5,pipestat-reader,benign
0,19,41185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.648,13911,5,solar-apparent-time,benign
0,6,27518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.335,22471,3,nercone-archiver,benign
0,11,45897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.703,14121,4,exec-python,benign
0,104,1327199,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.596,1303930,94,gridx-egret,benign
1,20,61342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.545,11559,5,gpxtools,benign
1,10,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948,1856,3,lytepipe,benign
1,27,48100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.619,31678,12,mailbot,benign
0,10,18235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.653,11507,6,asyntree,benign
1,10,38617,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.645,37062,3,modelo-visao,benign
1,21,67098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.61,10477,6,jmessaging,benign
1,50,288687,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5.086,31099,12,ztq_console,benign
0,10,24595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,piqrypt-session-multi-ai-agents,benign
1,10,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.763,1095,2,coreforge,benign
1,6,6727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.041,5566,3,alexa-webcrawler,benign
1,94,114610,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.778,91468,80,fixed-openapi-core,benign
1,40,16249338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.811,68376,18,gender-detection,benign
1,30,157196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.49,153559,22,pydantic-settings-qpython,benign
0,79,290893,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4.976,199092,43,py-tools-ds,benign
0,11,31212321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.044,15678440,6,satdatagen,benign
1,56,52460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.902,42683,51,graphdna,benign
1,12,9925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.617,6963,5,tornbot,benign
0,43,356543,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.812,237678,31,samsung-health-sdk,benign
1,92,103567,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.134,79729,83,chanjet-openapi-python-sdk,benign
1,34,234907,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.357,196636,21,madflow,benign
1,8,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,38,1,wix-protos-promote-promote-events-api,benign
1,9,3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.022,877,1,PyFileWriter,benign
0,9,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.054,24,1,gpuos,benign
0,109,1345569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.404,56187,48,rnet,benign
1,66,1002082,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.662,476750,53,robustbench,benign
0,53,92100959,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.544,254942,22,eplus-gym-khalil,benign
1,19,21233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.695,10694,9,strawhat,benign
1,31,27682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.757,11991,24,python-mock,benign
1,159,44279376,0,0,0,1,0,0,0,0,1,1,0,0,0,0,74,4.976,5066,2,pygobject-pycairo-prebuilt-libraries-vs2019,benign
0,30,356361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.187,14092,6,dash-uis,benign
1,10,13004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.977,11949,3,aws-timely,benign
1,12,3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.885,705,3,myapiii,benign
1,12,29616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.594,12194,3,faultybot,benign
0,38,124338,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.598,104966,28,capsule-trace,benign
1,12,10301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.503,9477,5,linarespckg,benign
1,8,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.597,992,1,pylse,benign
0,11,28862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.561,7827,2,WBClean-XUM,benign
1,33,37875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.098,31832,23,aliyun-python-sdk-ocr,benign
0,13,14057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.876,8630,3,py-llm-shield,benign
0,16,20215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.444,18604,7,PyShellMan,benign
1,19,39841,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.741,27872,11,django-hoptoad,benign
0,45,130769,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.711,116348,34,pycycle-mcp,benign
1,10,7220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,3766,2,withcode,benign
1,155,1782097,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,4.65,265911,50,metaindex,benign
0,21,1013297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.713,136665,15,gertlabs,benign
1,46,145130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.734,123856,42,asynchronet,benign
0,62,562912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739,523553,52,proportions,benign
0,16,25407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.396,12304,6,conva-ai,benign
1,18,22721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.83,3196,4,experimental.opaquespeedup,benign
0,11,29683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.342,22077,8,slim-helper,benign
